dataset_id,source,domain,outcome_measure,n_studies,year_median,year_range,I2,tau2,Q,pooled_effect,ci_width,total_n,reference,studies_per_year,avg_n_per_study,log_total_n,sqrt_k,I2_category
Generated_0142,generated,neurology,HR,6,2016,8,41.77,0.0809,7.95,0.704,0.057,14108,Generated from learned patterns,0.75,2351.3333333333335,9.554497291355943,2.449489742783178,moderate
Generated_0143,generated,gastroenterology,RR,21,2005,3,80.64,0.3251,110.07,0.427,0.195,949,Generated from learned patterns,7.0,45.19047619047619,6.855408798609928,4.58257569495584,high
Generated_0144,generated,cardiology,RR,13,2014,7,81.32,0.1961,71.3,1.054,0.241,786,Generated from learned patterns,1.8571428571428572,60.46153846153846,6.666956792429207,3.605551275463989,high
Generated_0145,generated,endocrinology,RR,46,2009,7,32.68,0.0795,71.54,1.731,0.255,421,Generated from learned patterns,6.571428571428571,9.152173913043478,6.042632833682381,6.782329983125268,moderate
Generated_0146,generated,rheumatology,COR,21,2010,11,60.67,1.6434,39.88,-0.27,0.485,362,Generated from learned patterns,1.9090909090909092,17.238095238095237,5.8916442118257715,4.58257569495584,substantial
Generated_0147,generated,psychiatry,HR,10,2015,3,83.23,0.7286,67.89,1.122,0.185,2161,Generated from learned patterns,3.3333333333333335,216.1,7.6783263565068856,3.1622776601683795,high
Generated_0148,generated,neurology,MD,40,2013,4,3.78,0.0608,36.82,-2.413,0.135,614,Generated from learned patterns,10.0,15.35,6.419994928147142,6.324555320336759,low
Generated_0149,generated,psychology,COR,7,2016,25,66.18,1.2553,28.25,-0.142,0.041,28464,Generated from learned patterns,0.28,4066.285714285714,10.256395409905616,2.6457513110645907,substantial
Generated_0150,generated,oncology,RR,14,2015,23,36.52,0.0539,17.6,1.036,0.123,1538,Generated from learned patterns,0.6086956521739131,109.85714285714286,7.338238150065589,3.7416573867739413,moderate
Generated_0151,generated,endocrinology,MD,15,2020,22,41.41,0.7916,29.57,-1.67,0.633,394,Generated from learned patterns,0.6818181818181818,26.266666666666666,5.976350909297934,3.872983346207417,moderate
Generated_0152,generated,education,HR,5,2013,7,79.68,0.3603,25.22,1.021,0.181,3353,Generated from learned patterns,0.7142857142857143,670.6,8.117610746466228,2.23606797749979,high
Generated_0153,generated,rheumatology,OR,5,2015,7,48.21,0.1615,9.07,0.875,0.089,2974,Generated from learned patterns,0.7142857142857143,594.8,7.9976631270201,2.23606797749979,moderate
Generated_0154,generated,cardiology,SMD,6,2016,3,56.62,0.3358,12.13,-0.625,0.147,3672,Generated from learned patterns,2.0,612.0,8.20849175174038,2.449489742783178,substantial
Generated_0155,generated,infectious_disease,SMD,20,2009,4,49.16,0.2077,33.05,0.622,0.173,529,Generated from learned patterns,5.0,26.45,6.270988431858299,4.47213595499958,moderate
Generated_0156,generated,cardiology,RR,23,2010,4,85.79,0.287,193.67,1.311,0.103,5536,Generated from learned patterns,5.75,240.69565217391303,8.619027497297505,4.795831523312719,high
Generated_0157,generated,gastroenterology,RR,10,2005,6,63.54,0.1011,11.87,0.98,0.079,7204,Generated from learned patterns,1.6666666666666667,720.4,8.882391706295847,3.1622776601683795,substantial
Generated_0158,generated,oncology,HR,21,2016,17,37.38,0.0811,38.79,0.325,0.421,125,Generated from learned patterns,1.2352941176470589,5.9523809523809526,4.8283137373023015,4.58257569495584,moderate
Generated_0159,generated,psychiatry,SMD,6,2018,3,71.75,0.1935,12.94,-0.232,0.304,355,Generated from learned patterns,2.0,59.166666666666664,5.872117789475416,2.449489742783178,substantial
Generated_0160,generated,gastroenterology,RR,13,2007,10,85.09,0.105,99.95,1.248,0.275,3386,Generated from learned patterns,1.3,260.46153846153845,8.12740456269308,3.605551275463989,high
Generated_0161,generated,neurology,OR,78,2018,14,64.29,0.2395,206.32,0.583,0.137,6149,Generated from learned patterns,5.571428571428571,78.83333333333333,8.724044745953469,8.831760866327848,substantial
Generated_0162,generated,gastroenterology,OR,21,2010,3,83.13,0.2531,141.55,1.046,0.883,100,Generated from learned patterns,7.0,4.761904761904762,4.605170185988092,4.58257569495584,high
Generated_0163,generated,rheumatology,OR,70,2025,28,33.31,0.1046,84.23,1.358,0.447,125,Generated from learned patterns,2.5,1.7857142857142858,4.8283137373023015,8.366600265340756,moderate
Generated_0164,generated,infectious_disease,SMD,12,2003,11,3.74,0.0184,17.41,-0.093,0.125,1003,Generated from learned patterns,1.0909090909090908,83.58333333333333,6.910750787961936,3.4641016151377544,low
Generated_0165,generated,oncology,OR,5,2005,17,78.07,0.4233,33.87,0.742,0.167,1431,Generated from learned patterns,0.29411764705882354,286.2,7.266128779556451,2.23606797749979,high
Generated_0166,generated,education,OR,6,2004,7,65.53,0.0757,16.26,0.507,0.079,17507,Generated from learned patterns,0.8571428571428571,2917.8333333333335,9.770356079932933,2.449489742783178,substantial
Generated_0167,generated,rheumatology,RR,5,2007,8,68.32,0.2737,22.65,1.357,0.202,796,Generated from learned patterns,0.625,159.2,6.679599185844383,2.23606797749979,substantial
Generated_0168,generated,oncology,HR,7,2024,3,7.75,0.0271,10.14,1.622,0.431,207,Generated from learned patterns,2.3333333333333335,29.571428571428573,5.332718793265369,2.6457513110645907,low
Generated_0169,generated,education,RR,6,2006,16,82.09,0.1004,25.67,1.173,0.117,3057,Generated from learned patterns,0.375,509.5,8.025189321890835,2.449489742783178,high
Generated_0170,generated,education,OR,5,2008,8,82.23,0.1161,28.62,1.795,0.172,3825,Generated from learned patterns,0.625,765.0,8.249313746260636,2.23606797749979,high
Generated_0171,generated,rheumatology,SMD,10,2001,9,54.42,0.1633,17.56,0.86,0.11,6096,Generated from learned patterns,1.1111111111111112,609.6,8.715388097366482,3.1622776601683795,substantial
Generated_0172,generated,oncology,RR,13,2020,7,66.73,0.1741,47.64,0.605,0.612,260,Generated from learned patterns,1.8571428571428572,20.0,5.560681631015528,3.605551275463989,substantial
Generated_0173,generated,endocrinology,HR,11,2016,9,9.81,0.0229,3.99,1.12,0.092,4255,Generated from learned patterns,1.2222222222222223,386.8181818181818,8.355850041007475,3.3166247903554,low
Generated_0174,generated,gastroenterology,COR,16,2005,3,79.64,0.4268,82.59,-0.094,0.124,5226,Generated from learned patterns,5.333333333333333,326.625,8.561401446080557,4.0,high
Generated_0175,generated,psychiatry,COR,13,2024,3,2.51,0.0757,13.24,0.523,0.065,3679,Generated from learned patterns,4.333333333333333,283.0,8.210396255104774,3.605551275463989,low
Generated_0176,generated,psychiatry,MD,5,2010,5,2.17,0.0556,4.33,0.445,0.251,469,Generated from learned patterns,1.0,93.8,6.150602768446279,2.23606797749979,low
Generated_0177,generated,infectious_disease,RR,19,2012,3,60.14,0.1014,38.84,0.769,0.072,8290,Generated from learned patterns,6.333333333333333,436.3157894736842,9.022805248129341,4.358898943540674,substantial
Generated_0178,generated,cardiology,SMD,5,2012,3,54.24,0.1359,6.05,0.419,0.234,1153,Generated from learned patterns,1.6666666666666667,230.6,7.050122520269059,2.23606797749979,substantial
Generated_0179,generated,cardiology,HR,34,2014,9,60.05,0.138,74.47,0.882,0.699,100,Generated from learned patterns,3.7777777777777777,2.9411764705882355,4.605170185988092,5.830951894845301,substantial
Generated_0180,generated,psychology,MD,21,2012,16,39.46,0.4824,40.17,2.98,0.103,1711,Generated from learned patterns,1.3125,81.47619047619048,7.444833273892193,4.58257569495584,moderate
Generated_0181,generated,education,SMD,5,2010,11,38.43,0.13,13.15,1.375,0.171,2903,Generated from learned patterns,0.45454545454545453,580.6,7.97349996402463,2.23606797749979,moderate
Generated_0182,generated,psychiatry,HR,19,2016,3,33.86,0.0671,40.57,0.784,0.074,19284,Generated from learned patterns,6.333333333333333,1014.9473684210526,9.867031015525512,4.358898943540674,moderate
Generated_0183,generated,education,HR,14,2006,14,1.54,0.0128,9.35,1.661,0.253,702,Generated from learned patterns,1.0,50.142857142857146,6.553933404025811,3.7416573867739413,low
Generated_0184,generated,rheumatology,OR,17,2012,7,46.02,0.1775,37.97,0.553,0.586,214,Generated from learned patterns,2.4285714285714284,12.588235294117647,5.365976015021851,4.123105625617661,moderate
Generated_0185,generated,rheumatology,MD,19,2016,13,31.38,0.4702,34.89,0.712,0.133,976,Generated from learned patterns,1.4615384615384615,51.36842105263158,6.883462586413092,4.358898943540674,moderate
Generated_0186,generated,infectious_disease,HR,10,2023,4,79.17,0.3501,75.4,0.565,0.177,2568,Generated from learned patterns,2.5,256.8,7.850882664809852,3.1622776601683795,high
Generated_0187,generated,endocrinology,SMD,11,2010,7,2.85,0.04,10.82,-0.554,0.132,1268,Generated from learned patterns,1.5714285714285714,115.27272727272727,7.145196134997171,3.3166247903554,low
Generated_0188,generated,education,SMD,18,2012,7,66.44,0.142,50.88,0.28,0.292,1067,Generated from learned patterns,2.5714285714285716,59.27777777777778,6.9726062513017535,4.242640687119285,substantial
Generated_0189,generated,psychology,COR,20,2011,4,42.2,0.3608,42.97,0.402,0.073,10767,Generated from learned patterns,5.0,538.35,9.284241179815718,4.47213595499958,moderate
Generated_0190,generated,neurology,OR,6,2015,3,77.69,0.313,19.75,3.08,0.048,35617,Generated from learned patterns,2.0,5936.166666666667,10.480578330949756,2.449489742783178,high
Generated_0191,generated,rheumatology,RR,6,2012,12,9.67,0.0317,2.86,1.161,0.429,133,Generated from learned patterns,0.5,22.166666666666668,4.890349128221754,2.449489742783178,low
Generated_0192,generated,endocrinology,OR,13,2013,13,84.75,0.2011,89.12,1.024,0.199,1719,Generated from learned patterns,1.0,132.23076923076923,7.449498005382849,3.605551275463989,high
Generated_0193,generated,oncology,MD,7,2011,3,31.43,0.2837,4.6,-2.6,0.169,1529,Generated from learned patterns,2.3333333333333335,218.42857142857142,7.332369205929062,2.6457513110645907,moderate
Generated_0194,generated,rheumatology,COR,14,2000,6,7.43,0.1629,13.95,-0.533,0.025,13739,Generated from learned patterns,2.3333333333333335,981.3571428571429,9.527993782923948,3.7416573867739413,low
Generated_0195,generated,psychology,RR,9,2006,3,29.93,0.1811,14.03,0.911,0.196,804,Generated from learned patterns,3.0,89.33333333333333,6.6895992691789665,3.0,moderate
Generated_0196,generated,rheumatology,SMD,43,2009,4,67.68,0.297,155.5,0.549,0.148,2969,Generated from learned patterns,10.75,69.04651162790698,7.99598047476376,6.557438524302,substantial
Generated_0197,generated,infectious_disease,OR,15,2011,3,3.61,0.029,13.85,1.689,0.103,7653,Generated from learned patterns,5.0,510.2,8.942853006809921,3.872983346207417,low
Generated_0198,generated,psychiatry,RR,25,2008,4,62.21,0.1177,58.04,0.647,0.165,1279,Generated from learned patterns,6.25,51.16,7.153833801578843,5.0,substantial
Generated_0199,generated,cardiology,COR,16,2019,9,2.67,0.1278,16.81,0.223,0.54,148,Generated from learned patterns,1.7777777777777777,9.25,4.997212273764115,4.0,low
Generated_0200,generated,cardiology,COR,27,2015,16,9.27,0.2437,70.49,0.017,0.137,1045,Generated from learned patterns,1.6875,38.7037037037037,6.951772164398911,5.196152422706632,low
Generated_0201,generated,cardiology,MD,25,2010,7,6.74,0.2781,22.77,-1.071,0.182,956,Generated from learned patterns,3.5714285714285716,38.24,6.862757913051401,5.0,low
Generated_0202,generated,endocrinology,HR,7,2016,3,58.76,0.0953,10.23,0.949,0.347,370,Generated from learned patterns,2.3333333333333335,52.857142857142854,5.91350300563827,2.6457513110645907,substantial
Generated_0203,generated,infectious_disease,COR,33,2018,13,56.02,0.6989,64.88,-0.581,0.432,192,Generated from learned patterns,2.5384615384615383,5.818181818181818,5.2574953720277815,5.744562646538029,substantial
Generated_0204,generated,infectious_disease,SMD,9,2012,8,5.32,0.0661,12.91,-0.053,0.361,225,Generated from learned patterns,1.125,25.0,5.41610040220442,3.0,low
Generated_0205,generated,infectious_disease,RR,18,2008,4,85.16,0.2782,108.56,1.356,0.229,1348,Generated from learned patterns,4.5,74.88888888888889,7.206377291472252,4.242640687119285,high
Generated_0206,generated,oncology,COR,6,2012,11,4.72,0.0838,7.14,-0.193,0.057,2539,Generated from learned patterns,0.5454545454545454,423.1666666666667,7.839525581704678,2.449489742783178,low
Generated_0207,generated,rheumatology,OR,27,2012,6,34.99,0.0682,39.01,0.7,0.024,31089,Generated from learned patterns,4.5,1151.4444444444443,10.344609337852328,5.196152422706632,moderate
Generated_0208,generated,oncology,OR,15,2017,21,82.45,0.4787,103.88,0.785,0.217,1047,Generated from learned patterns,0.7142857142857143,69.8,6.953684210870537,3.872983346207417,high
Generated_0209,generated,oncology,MD,19,2012,5,64.78,1.0995,48.4,0.84,0.289,359,Generated from learned patterns,3.8,18.894736842105264,5.883322388488279,4.358898943540674,substantial
Generated_0210,generated,rheumatology,OR,13,2016,6,4.25,0.0292,10.39,0.99,0.371,261,Generated from learned patterns,2.1666666666666665,20.076923076923077,5.564520407322694,3.605551275463989,low
Generated_0211,generated,education,MD,13,2016,3,87.93,0.9351,122.83,2.692,0.751,180,Generated from learned patterns,4.333333333333333,13.846153846153847,5.19295685089021,3.605551275463989,high
Generated_0212,generated,infectious_disease,HR,13,2017,6,72.52,0.2222,51.28,0.449,0.208,1642,Generated from learned patterns,2.1666666666666665,126.3076923076923,7.403670290012373,3.605551275463989,substantial
Generated_0213,generated,oncology,SMD,5,2012,3,78.52,0.6827,23.99,0.816,0.249,3072,Generated from learned patterns,1.6666666666666667,614.4,8.030084094267563,2.23606797749979,high
Generated_0214,generated,gastroenterology,HR,9,2009,6,48.55,0.1575,18.86,0.819,0.194,1815,Generated from learned patterns,1.5,201.66666666666666,7.503840746698951,3.0,moderate
Generated_0215,generated,neurology,MD,20,2007,4,33.02,0.2617,27.85,-2.728,0.091,2714,Generated from learned patterns,5.0,135.7,7.906178840394815,4.47213595499958,moderate
Generated_0216,generated,education,SMD,8,2010,14,71.44,0.8234,34.93,0.555,0.088,6493,Generated from learned patterns,0.5714285714285714,811.625,8.778479952508487,2.8284271247461903,substantial
Generated_0217,generated,education,SMD,6,2015,5,39.54,0.1759,6.59,0.523,0.127,1511,Generated from learned patterns,1.2,251.83333333333334,7.32052696227274,2.449489742783178,moderate
Generated_0218,generated,neurology,COR,28,2001,9,87.04,1.4038,224.41,0.141,0.543,391,Generated from learned patterns,3.111111111111111,13.964285714285714,5.968707559985366,5.291502622129181,high
Generated_0219,generated,endocrinology,RR,8,2011,3,9.24,0.0274,11.18,0.351,0.097,6393,Generated from learned patterns,2.6666666666666665,799.125,8.762958920766726,2.8284271247461903,low
Generated_0220,generated,gastroenterology,MD,14,2022,9,0.79,0.1133,10.46,1.49,0.167,377,Generated from learned patterns,1.5555555555555556,26.928571428571427,5.932245187448011,3.7416573867739413,low
Generated_0221,generated,neurology,OR,5,2009,3,78.24,0.3714,17.5,1.541,0.1,5664,Generated from learned patterns,1.6666666666666667,1132.8,8.641885635373555,2.23606797749979,high
Generated_0222,generated,education,OR,10,2017,26,47.07,0.0499,26.05,0.984,0.236,977,Generated from learned patterns,0.38461538461538464,97.7,6.884486652042782,3.1622776601683795,moderate
Generated_0223,generated,cardiology,SMD,15,2020,9,35.96,0.2563,35.96,0.762,0.055,4891,Generated from learned patterns,1.6666666666666667,326.06666666666666,8.495152060539358,3.872983346207417,moderate
Generated_0224,generated,rheumatology,MD,36,2007,12,64.51,0.621,96.75,-4.23,0.356,374,Generated from learned patterns,3.0,10.38888888888889,5.924255797414532,6.0,substantial
Generated_0225,generated,psychology,RR,5,2010,5,38.97,0.0695,8.27,1.317,0.116,2025,Generated from learned patterns,1.0,405.0,7.613324979540639,2.23606797749979,moderate
Generated_0226,generated,endocrinology,RR,12,2013,5,82.18,0.168,50.43,1.108,0.083,6779,Generated from learned patterns,2.4,564.9166666666666,8.821584877430965,3.4641016151377544,high
Generated_0227,generated,gastroenterology,COR,9,2006,16,43.49,0.9705,25.41,-0.197,0.074,4905,Generated from learned patterns,0.5625,545.0,8.498010371999463,3.0,moderate
Generated_0228,generated,psychiatry,COR,27,2012,5,10.14,0.0913,26.92,-0.064,0.077,4503,Generated from learned patterns,5.4,166.77777777777777,8.412499120301572,5.196152422706632,low
Generated_0229,generated,rheumatology,RR,14,2000,5,30.46,0.1276,25.21,1.466,0.385,100,Generated from learned patterns,2.8,7.142857142857143,4.605170185988092,3.7416573867739413,moderate
Generated_0230,generated,gastroenterology,MD,16,2012,6,43.55,1.0,37.95,5.369,0.05,9769,Generated from learned patterns,2.6666666666666665,610.5625,9.186969385652942,4.0,moderate
Generated_0231,generated,psychology,MD,6,2018,10,5.2,0.117,3.68,-3.051,0.089,1744,Generated from learned patterns,0.6,290.6666666666667,7.463936604468925,2.449489742783178,low
Generated_0232,generated,psychiatry,SMD,15,2007,16,62.79,0.2977,31.56,-0.726,0.144,1939,Generated from learned patterns,0.9375,129.26666666666668,7.569927655242652,3.872983346207417,substantial
Generated_0233,generated,psychology,RR,22,2011,18,2.37,0.0157,33.48,1.637,0.085,1804,Generated from learned patterns,1.2222222222222223,82.0,7.4977617006225685,4.69041575982343,low
Generated_0234,generated,psychology,RR,5,2008,9,39.51,0.0846,8.03,0.766,0.183,828,Generated from learned patterns,0.5555555555555556,165.6,6.71901315438526,2.23606797749979,moderate
Generated_0235,generated,infectious_disease,HR,10,2006,3,59.56,0.1728,27.61,2.327,0.044,35708,Generated from learned patterns,3.3333333333333335,3570.8,10.483130032299252,3.1622776601683795,substantial
Generated_0236,generated,rheumatology,SMD,5,2003,3,37.28,0.0753,6.77,0.704,0.115,4419,Generated from learned patterns,1.6666666666666667,883.8,8.39366870513074,2.23606797749979,moderate
Generated_0237,generated,gastroenterology,OR,26,2014,3,1.14,0.0112,28.33,0.991,0.043,10773,Generated from learned patterns,8.666666666666666,414.34615384615387,9.284798282894192,5.0990195135927845,low
Generated_0238,generated,oncology,MD,5,2018,4,56.94,0.4617,13.48,-2.577,0.074,12133,Generated from learned patterns,1.25,2426.6,9.403684292051873,2.23606797749979,substantial
Generated_0239,generated,education,HR,13,2008,3,66.21,0.1382,27.9,1.015,0.079,2204,Generated from learned patterns,4.333333333333333,169.53846153846155,7.698029170272805,3.605551275463989,substantial
Generated_0240,generated,gastroenterology,RR,5,2009,7,6.0,0.0329,4.87,0.971,0.191,311,Generated from learned patterns,0.7142857142857143,62.2,5.739792912179234,2.23606797749979,low
Generated_0241,generated,infectious_disease,OR,9,2012,3,48.85,0.2352,26.34,0.315,0.138,2163,Generated from learned patterns,3.0,240.33333333333334,7.679251425953058,3.0,moderate
Generated_0242,generated,infectious_disease,COR,13,2015,3,1.32,0.1219,9.47,0.44,0.17,1709,Generated from learned patterns,4.333333333333333,131.46153846153845,7.443663683115591,3.605551275463989,low
Generated_0243,generated,education,COR,9,2017,30,61.47,1.5539,17.03,-0.228,0.208,1382,Generated from learned patterns,0.3,153.55555555555554,7.231287004327616,3.0,substantial
Generated_0244,generated,infectious_disease,COR,14,2016,10,85.48,2.6404,80.49,-0.55,0.642,100,Generated from learned patterns,1.4,7.142857142857143,4.605170185988092,3.7416573867739413,high
Generated_0245,generated,cardiology,HR,29,2023,30,69.17,0.2158,114.67,1.157,0.893,235,Generated from learned patterns,0.9666666666666667,8.10344827586207,5.459585514144159,5.385164807134504,substantial
Generated_0246,generated,cardiology,MD,18,2016,5,52.89,1.3862,30.21,1.281,0.574,172,Generated from learned patterns,3.6,9.555555555555555,5.147494476813453,4.242640687119285,substantial
Generated_0247,generated,infectious_disease,SMD,11,2004,13,41.28,0.2076,25.32,0.627,0.036,43514,Generated from learned patterns,0.8461538461538461,3955.818181818182,10.680838004378147,3.3166247903554,moderate
Generated_0248,generated,psychiatry,OR,31,2009,3,38.21,0.0485,70.44,0.931,0.084,2780,Generated from learned patterns,10.333333333333334,89.6774193548387,7.930206206684683,5.5677643628300215,moderate
Generated_0249,generated,neurology,HR,8,2006,18,73.63,0.1193,38.12,0.81,0.091,10655,Generated from learned patterns,0.4444444444444444,1331.875,9.273784544532717,2.8284271247461903,substantial
Generated_0250,generated,neurology,HR,9,2009,3,54.89,0.1498,19.99,1.352,0.079,5646,Generated from learned patterns,3.0,627.3333333333334,8.638702608813434,3.0,substantial
Generated_0251,generated,oncology,MD,19,2018,3,58.5,0.6577,30.23,-1.669,0.275,1180,Generated from learned patterns,6.333333333333333,62.10526315789474,7.07326971745971,4.358898943540674,substantial
Generated_0252,generated,infectious_disease,OR,5,2008,18,79.67,0.1632,22.69,0.805,0.294,639,Generated from learned patterns,0.2777777777777778,127.8,6.459904454377535,2.23606797749979,high
Generated_0253,generated,education,OR,22,2008,12,78.89,0.1175,122.25,0.965,0.536,947,Generated from learned patterns,1.8333333333333333,43.04545454545455,6.853299093186078,4.69041575982343,high
Generated_0254,generated,psychiatry,SMD,9,2007,6,63.08,0.4557,30.24,0.277,0.126,3013,Generated from learned patterns,1.5,334.77777777777777,8.0106915391303,3.0,substantial
Generated_0255,generated,rheumatology,MD,10,2022,10,52.43,1.73,19.64,-1.531,0.119,878,Generated from learned patterns,1.0,87.8,6.777646593635117,3.1622776601683795,substantial
Generated_0256,generated,cardiology,MD,15,2013,4,36.96,0.9948,18.51,0.848,0.12,2977,Generated from learned patterns,3.75,198.46666666666667,7.998671361015776,3.872983346207417,moderate
Generated_0257,generated,psychology,HR,5,2004,3,92.67,0.2292,51.08,1.819,0.088,7433,Generated from learned patterns,1.6666666666666667,1486.6,8.913684824725294,2.23606797749979,high
Generated_0258,generated,oncology,RR,17,2006,9,67.16,0.2501,63.21,0.416,0.197,2449,Generated from learned patterns,1.8888888888888888,144.05882352941177,7.803435056952168,4.123105625617661,substantial
Generated_0259,generated,rheumatology,COR,68,2015,12,69.24,1.8935,223.08,-0.067,0.152,4412,Generated from learned patterns,5.666666666666667,64.88235294117646,8.392083380373393,8.246211251235321,substantial
Generated_0260,generated,rheumatology,COR,7,2019,5,52.2,0.8238,15.33,-0.488,0.213,640,Generated from learned patterns,1.4,91.42857142857143,6.461468176353717,2.6457513110645907,substantial
Generated_0261,generated,education,SMD,26,2012,3,2.09,0.0104,30.55,0.397,0.124,1163,Generated from learned patterns,8.666666666666666,44.73076923076923,7.0587581525186645,5.0990195135927845,low
Generated_0262,generated,oncology,RR,21,2005,3,2.85,0.0329,19.66,0.988,0.081,3628,Generated from learned patterns,7.0,172.76190476190476,8.196436811235028,4.58257569495584,low
Generated_0263,generated,cardiology,MD,10,2008,3,28.61,0.3104,13.52,-3.937,0.345,503,Generated from learned patterns,3.3333333333333335,50.3,6.220590170099739,3.1622776601683795,moderate
Generated_0264,generated,rheumatology,HR,26,2019,5,78.3,0.3496,124.64,0.697,0.32,711,Generated from learned patterns,5.2,27.346153846153847,6.566672429803241,5.0990195135927845,high
Generated_0265,generated,rheumatology,COR,26,2021,6,40.0,0.8525,62.62,0.205,0.075,15549,Generated from learned patterns,4.333333333333333,598.0384615384615,9.651751606857816,5.0990195135927845,moderate
Generated_0266,generated,neurology,HR,15,2006,5,29.03,0.1249,17.51,1.12,0.195,719,Generated from learned patterns,3.0,47.93333333333333,6.577861357721047,3.872983346207417,moderate
Generated_0267,generated,neurology,RR,16,2010,12,9.31,0.0167,14.48,0.66,0.204,342,Generated from learned patterns,1.3333333333333333,21.375,5.834810737062605,4.0,low
Generated_0268,generated,psychology,MD,11,2013,23,46.09,0.3543,22.23,-0.272,0.195,2230,Generated from learned patterns,0.4782608695652174,202.72727272727272,7.709756864454165,3.3166247903554,moderate
Generated_0269,generated,psychology,HR,14,2010,3,78.28,0.1955,42.06,0.848,0.179,5518,Generated from learned patterns,4.666666666666667,394.14285714285717,8.615770754777232,3.7416573867739413,high
Generated_0270,generated,cardiology,SMD,15,2018,6,78.44,0.4554,62.57,-0.065,0.069,10834,Generated from learned patterns,2.5,722.2666666666667,9.290444616217844,3.872983346207417,high
Generated_0271,generated,gastroenterology,MD,39,2009,30,7.32,0.1586,42.12,-1.935,0.407,326,Generated from learned patterns,1.3,8.35897435897436,5.786897381366708,6.244997998398398,low
Generated_0272,generated,cardiology,MD,16,2012,10,69.31,1.0364,38.68,-2.362,0.068,18029,Generated from learned patterns,1.6,1126.8125,9.7997368515422,4.0,substantial
Generated_0273,generated,neurology,SMD,8,2011,12,39.39,0.2562,14.43,0.542,0.093,5856,Generated from learned patterns,0.6666666666666666,732.0,8.675222055641148,2.8284271247461903,moderate
Generated_0274,generated,psychiatry,COR,5,2014,5,56.89,1.3053,11.67,-0.55,0.243,1272,Generated from learned patterns,1.0,254.4,7.148345743900068,2.23606797749979,substantial
Generated_0275,generated,education,HR,20,2015,6,40.13,0.0776,51.91,1.516,0.189,2980,Generated from learned patterns,3.3333333333333335,149.0,7.9996785794994505,4.47213595499958,moderate
Generated_0276,generated,neurology,RR,5,2014,8,6.58,0.0601,0.79,1.043,0.096,3863,Generated from learned patterns,0.625,772.6,8.259199362666282,2.23606797749979,low
Generated_0277,generated,infectious_disease,MD,8,2011,4,42.33,0.6214,5.18,0.057,0.279,577,Generated from learned patterns,2.0,72.125,6.3578422665081,2.8284271247461903,moderate
Generated_0278,generated,education,COR,8,2012,6,11.15,0.1485,7.83,-0.146,0.162,1541,Generated from learned patterns,1.3333333333333333,192.625,7.340186835320115,2.8284271247461903,low
Generated_0279,generated,neurology,RR,12,2003,8,5.06,0.0175,11.55,1.775,0.338,657,Generated from learned patterns,1.5,54.75,6.48768401848461,3.4641016151377544,low
Generated_0280,generated,endocrinology,RR,5,2005,8,47.08,0.0807,6.34,0.619,0.07,8874,Generated from learned patterns,0.625,1774.8,9.090880931938855,2.23606797749979,moderate
Generated_0281,generated,education,COR,13,2004,6,2.1,0.0912,23.0,0.32,0.143,939,Generated from learned patterns,2.1666666666666665,72.23076923076923,6.844815479208263,3.605551275463989,low
Generated_0282,generated,psychology,HR,10,2011,3,63.96,0.1049,41.41,0.596,0.181,2320,Generated from learned patterns,3.3333333333333335,232.0,7.749322464660356,3.1622776601683795,substantial
Generated_0283,generated,education,HR,5,2008,6,37.06,0.2376,2.15,0.884,0.158,1250,Generated from learned patterns,0.8333333333333334,250.0,7.1308988302963465,2.23606797749979,moderate
Generated_0284,generated,psychology,MD,12,2012,24,68.63,0.9969,30.36,1.122,0.325,286,Generated from learned patterns,0.5,23.833333333333332,5.655991810819852,3.4641016151377544,substantial
Generated_0285,generated,rheumatology,SMD,7,2002,3,6.63,0.1304,9.17,-0.149,0.928,139,Generated from learned patterns,2.3333333333333335,19.857142857142858,4.9344739331306915,2.6457513110645907,low
Generated_0286,generated,education,MD,9,2008,4,32.03,1.3024,17.01,2.209,0.255,421,Generated from learned patterns,2.25,46.77777777777778,6.042632833682381,3.0,moderate
Generated_0287,generated,neurology,RR,10,2009,7,72.58,0.2528,20.49,1.194,0.064,15691,Generated from learned patterns,1.4285714285714286,1569.1,9.660842578559068,3.1622776601683795,substantial
Generated_0288,generated,psychiatry,COR,10,2000,12,78.57,1.0502,50.16,-0.256,0.089,3351,Generated from learned patterns,0.8333333333333334,335.1,8.11701408773731,3.1622776601683795,high
Generated_0289,generated,psychiatry,COR,25,2012,3,40.06,0.2418,36.66,-0.489,0.104,3337,Generated from learned patterns,8.333333333333334,133.48,8.112827478751374,5.0,moderate
Generated_0290,generated,endocrinology,OR,27,2006,3,2.85,0.0139,26.66,0.849,0.073,7891,Generated from learned patterns,9.0,292.25925925925924,8.973478148521036,5.196152422706632,low
Generated_0291,generated,education,COR,5,2027,7,41.04,0.7829,7.33,0.206,0.241,2068,Generated from learned patterns,0.7142857142857143,413.6,7.63433723562832,2.23606797749979,moderate
Generated_0292,generated,infectious_disease,SMD,9,2019,4,3.09,0.0217,4.36,0.295,0.044,13362,Generated from learned patterns,2.25,1484.6666666666667,9.500170136485423,3.0,low
Generated_0293,generated,education,RR,18,2022,7,55.89,0.1873,37.44,0.878,0.23,946,Generated from learned patterns,2.5714285714285716,52.55555555555556,6.852242569051878,4.242640687119285,substantial
